24DC    CIRCLED LATIN SMALL LETTER M
24DD    CIRCLED LATIN SMALL LETTER N
24DE    CIRCLED LATIN SMALL LETTER O
24DF    CIRCLED LATIN SMALL LETTER P
24E0    CIRCLED LATIN SMALL LETTER Q
24E1    CIRCLED LATIN SMALL LETTER R
24E2    CIRCLED LATIN SMALL LETTER S
24E3    CIRCLED LATIN SMALL LETTER T
24E4    CIRCLED LATIN SMALL LETTER U
24E5    CIRCLED LATIN SMALL LETTER V
24E6    CIRCLED LATIN SMALL LETTER W
24E7    CIRCLED LATIN SMALL LETTER X
24E8    CIRCLED LATIN SMALL LETTER Y
24E9    CIRCLED LATIN SMALL LETTER Z
2C60    LATIN CAPITAL LETTER L WITH DOUBLE BAR
2C61    LATIN SMALL LETTER L WITH DOUBLE BAR
2C62    LATIN CAPITAL LETTER L WITH MIDDLE TILDE
2C63    LATIN CAPITAL LETTER P WITH STROKE
2C64    LATIN CAPITAL LETTER R WITH TAIL
2C65    LATIN SMALL LETTER A WITH STROKE
2C66    LATIN SMALL LETTER T WITH DIAGONAL STROKE
2C67    LATIN CAPITAL LETTER H WITH DESCENDER
2C68    LATIN SMALL LETTER H WITH DESCENDER
2C69    LATIN CAPITAL LETTER K WITH DESCENDER
2C6A    LATIN SMALL LETTER K WITH DESCENDER
2C6B    LATIN CAPITAL LETTER Z WITH DESCENDER
2C6C    LATIN SMALL LETTER Z WITH DESCENDER
2C6D    LATIN CAPITAL LETTER ALPHA
2C6E    LATIN CAPITAL LETTER M WITH HOOK
2C6F    LATIN CAPITAL LETTER TURNED A
2C70    LATIN CAPITAL LETTER TURNED ALPHA
2C71    LATIN SMALL LETTER V WITH RIGHT HOOK
2C72    LATIN CAPITAL LETTER W WITH HOOK
2C73    LATIN SMALL LETTER W WITH HOOK
2C74    LATIN SMALL LETTER V WITH CURL
2C75    LATIN CAPITAL LETTER HALF H
2C76    LATIN SMALL LETTER HALF H
2C77    LATIN SMALL LETTER TAILLESS PHI
2C78    LATIN SMALL LETTER E WITH NOTCH
2C79    LATIN SMALL LETTER TURNED R WITH TAIL
2C7A    LATIN SMALL LETTER O WITH LOW RING INSIDE
2C7B    LATIN LETTER SMALL CAPITAL TURNED E
2C7C    LATIN SUBSCRIPT SMALL LETTER J
2C7E    LATIN CAPITAL LETTER S WITH SWASH TAIL
2C7F    LATIN CAPITAL LETTER Z WITH SWASH TAIL
A722    LATIN CAPITAL LETTER EGYPTOLOGICAL ALEF
A723    LATIN SMALL LETTER EGYPTOLOGICAL ALEF
A724    LATIN CAPITAL LETTER EGYPTOLOGICAL AIN
A725    LATIN SMALL LETTER EGYPTOLOGICAL AIN
A726    LATIN CAPITAL LETTER HENG
A727    LATIN SMALL LETTER HENG
A728    LATIN CAPITAL LETTER TZ
A729    LATIN SMALL LETTER TZ
A72A    LATIN CAPITAL LETTER TRESILLO
A72B    LATIN SMALL LETTER TRESILLO
A72C    LATIN CAPITAL LETTER CUATRILLO
A72D    LATIN SMALL LETTER CUATRILLO
A72E    LATIN CAPITAL LETTER CUATRILLO WITH COMMA
A72F    LATIN SMALL LETTER CUATRILLO WITH COMMA
A730    LATIN LETTER SMALL CAPITAL F
A731    LATIN LETTER SMALL CAPITAL S
A732    LATIN CAPITAL LETTER AA
A733    LATIN SMALL LETTER AA
A734    LATIN CAPITAL LETTER AO
A735    LATIN SMALL LETTER AO
A736    LATIN CAPITAL LETTER AU
A737    LATIN SMALL LETTER AU
A738    LATIN CAPITAL LETTER AV
A739    LATIN SMALL LETTER AV
A73A    LATIN CAPITAL LETTER AV WITH HORIZONTAL BAR
A73B    LATIN SMALL LETTER AV WITH HORIZONTAL BAR
A73C    LATIN CAPITAL LETTER AY
A73D    LATIN SMALL LETTER AY
A73E    LATIN CAPITAL LETTER REVERSED C WITH DOT
A73F    LATIN SMALL LETTER REVERSED C WITH DOT
A740    LATIN CAPITAL LETTER K WITH STROKE
A741    LATIN SMALL LETTER K WITH STROKE
A742    LATIN CAPITAL LETTER K WITH DIAGONAL STROKE
A743    LATIN SMALL LETTER K WITH DIAGONAL STROKE
A744    LATIN CAPITAL LETTER K WITH STROKE AND DIAGONAL STROKE
A745    LATIN SMALL LETTER K WITH STROKE AND DIAGONAL STROKE
A746    LATIN CAPITAL LETTER BROKEN L
A747    LATIN SMALL LETTER BROKEN L
A748    LATIN CAPITAL LETTER L WITH HIGH STROKE
A749    LATIN SMALL LETTER L WITH HIGH STROKE
A74A    LATIN CAPITAL LETTER O WITH LONG STROKE OVERLAY
A74B    LATIN SMALL LETTER O WITH LONG STROKE OVERLAY
A74C    LATIN CAPITAL LETTER O WITH LOOP
A74D    LATIN SMALL LETTER O WITH LOOP
A74E    LATIN CAPITAL LETTER OO
A74F    LATIN SMALL LETTER OO
A750    LATIN CAPITAL LETTER P WITH STROKE THROUGH DESCENDER
A751    LATIN SMALL LETTER P WITH STROKE THROUGH DESCENDER
A752    LATIN CAPITAL LETTER P WITH FLOURISH
A753    LATIN SMALL LETTER P WITH FLOURISH
A754    LATIN CAPITAL LETTER P WITH SQUIRREL TAIL
A755    LATIN SMALL LETTER P WITH SQUIRREL TAIL
A756    LATIN CAPITAL LETTER Q WITH STROKE THROUGH DESCENDER
A757    LATIN SMALL LETTER Q WITH STROKE THROUGH DESCENDER
A758    LATIN CAPITAL LETTER Q WITH DIAGONAL STROKE
A759    LATIN SMALL LETTER Q WITH DIAGONAL STROKE
A75A    LATIN CAPITAL LETTER R ROTUNDA
A75B    LATIN SMALL LETTER R ROTUNDA
A75C    LATIN CAPITAL LETTER RUM ROTUNDA
A75D    LATIN SMALL LETTER RUM ROTUNDA
A75E    LATIN CAPITAL LETTER V WITH DIAGONAL STROKE
A75F    LATIN SMALL LETTER V WITH DIAGONAL STROKE
A760    LATIN CAPITAL LETTER VY
A761    LATIN SMALL LETTER VY
A762    LATIN CAPITAL LETTER VISIGOTHIC Z
A763    LATIN SMALL LETTER VISIGOTHIC Z
A764    LATIN CAPITAL LETTER THORN WITH STROKE
A765    LATIN SMALL LETTER THORN WITH STROKE
A766    LATIN CAPITAL LETTER THORN WITH STROKE THROUGH DESCENDER
A767    LATIN SMALL LETTER THORN WITH STROKE THROUGH DESCENDER
A768    LATIN CAPITAL LETTER VEND
A769    LATIN SMALL LETTER VEND
A76A    LATIN CAPITAL LETTER ET
A76B    LATIN SMALL LETTER ET
A76C    LATIN CAPITAL LETTER IS
A76D    LATIN SMALL LETTER IS
A76E    LATIN CAPITAL LETTER CON
A76F    LATIN SMALL LETTER CON
A771    LATIN SMALL LETTER DUM
A772    LATIN SMALL LETTER LUM
A773    LATIN SMALL LETTER MUM
A774    LATIN SMALL LETTER NUM
A775    LATIN SMALL LETTER RUM
A776    LATIN LETTER SMALL CAPITAL RUM
A777    LATIN SMALL LETTER TUM
A778    LATIN SMALL LETTER UM
A779    LATIN CAPITAL LETTER INSULAR D
A77A    LATIN SMALL LETTER INSULAR D
A77B    LATIN CAPITAL LETTER INSULAR F
A77C    LATIN SMALL LETTER INSULAR F
A77D    LATIN CAPITAL LETTER INSULAR G
A77E    LATIN CAPITAL LETTER TURNED INSULAR G
A77F    LATIN SMALL LETTER TURNED INSULAR G
A780    LATIN CAPITAL LETTER TURNED L
A781    LATIN SMALL LETTER TURNED L
A782    LATIN CAPITAL LETTER INSULAR R
A783    LATIN SMALL LETTER INSULAR R
A784    LATIN CAPITAL LETTER INSULAR S
A785    LATIN SMALL LETTER INSULAR S
A786    LATIN CAPITAL LETTER INSULAR T
A787    LATIN SMALL LETTER INSULAR T
A78B    LATIN CAPITAL LETTER SALTILLO
A78C    LATIN SMALL LETTER SALTILLO
A78D    LATIN CAPITAL LETTER TURNED H
A78E    LATIN SMALL LETTER L WITH RETROFLEX HOOK AND BELT
A790    LATIN CAPITAL LETTER N WITH DESCENDER
A791    LATIN SMALL LETTER N WITH DESCENDER
A792    LATIN CAPITAL LETTER C WITH BAR
A793    LATIN SMALL LETTER C WITH BAR
A7A0    LATIN CAPITAL LETTER G WITH OBLIQUE STROKE
A7A1    LATIN SMALL LETTER G WITH OBLIQUE STROKE
A7A2    LATIN CAPITAL LETTER K WITH OBLIQUE STROKE
A7A3    LATIN SMALL LETTER K WITH OBLIQUE STROKE
A7A4    LATIN CAPITAL LETTER N WITH OBLIQUE STROKE
A7A5    LATIN SMALL LETTER N WITH OBLIQUE STROKE
A7A6    LATIN CAPITAL LETTER R WITH OBLIQUE STROKE
A7A7    LATIN SMALL LETTER R WITH OBLIQUE STROKE
A7A8    LATIN CAPITAL LETTER S WITH OBLIQUE STROKE
A7A9    LATIN SMALL LETTER S WITH OBLIQUE STROKE
A7AA    LATIN CAPITAL LETTER H WITH HOOK
A7FA    LATIN LETTER SMALL CAPITAL TURNED M
A7FB    LATIN EPIGRAPHIC LETTER REVERSED F
A7FC    LATIN EPIGRAPHIC LETTER REVERSED P
A7FD    LATIN EPIGRAPHIC LETTER INVERTED M
A7FE    LATIN EPIGRAPHIC LETTER I LONGA
A7FF    LATIN EPIGRAPHIC LETTER ARCHAIC M
FF21    FULLWIDTH LATIN CAPITAL LETTER A
FF22    FULLWIDTH LATIN CAPITAL LETTER B
FF23    FULLWIDTH LATIN CAPITAL LETTER C
FF24    FULLWIDTH LATIN CAPITAL LETTER D
FF25    FULLWIDTH LATIN CAPITAL LETTER E
FF26    FULLWIDTH LATIN CAPITAL LETTER F
FF27    FULLWIDTH LATIN CAPITAL LETTER G
FF28    FULLWIDTH LATIN CAPITAL LETTER H
FF29    FULLWIDTH LATIN CAPITAL LETTER I
FF2A    FULLWIDTH LATIN CAPITAL LETTER J
FF2B    FULLWIDTH LATIN CAPITAL LETTER K
FF2C    FULLWIDTH LATIN CAPITAL LETTER L
FF2D    FULLWIDTH LATIN CAPITAL LETTER M
FF2E    FULLWIDTH LATIN CAPITAL LETTER N
FF2F    FULLWIDTH LATIN CAPITAL LETTER O
FF30    FULLWIDTH LATIN CAPITAL LETTER P
FF31    FULLWIDTH LATIN CAPITAL LETTER Q
FF32    FULLWIDTH LATIN CAPITAL LETTER R
FF33    FULLWIDTH LATIN CAPITAL LETTER S
FF34    FULLWIDTH LATIN CAPITAL LETTER T
FF35    FULLWIDTH LATIN CAPITAL LETTER U
FF36    FULLWIDTH LATIN CAPITAL LETTER V
FF37    FULLWIDTH LATIN CAPITAL LETTER W
FF38    FULLWIDTH LATIN CAPITAL LETTER X
FF39    FULLWIDTH LATIN CAPITAL LETTER Y
FF3A    FULLWIDTH LATIN CAPITAL LETTER Z
FF41    FULLWIDTH LATIN SMALL LETTER A
FF42    FULLWIDTH LATIN SMALL LETTER B
FF43    FULLWIDTH LATIN SMALL LETTER C
FF44    FULLWIDTH LATIN SMALL LETTER D
FF45    FULLWIDTH LATIN SMALL LETTER E
FF46    FULLWIDTH LATIN SMALL LETTER F
FF47    FULLWIDTH LATIN SMALL LETTER G
FF48    FULLWIDTH LATIN SMALL LETTER H
FF49    FULLWIDTH LATIN SMALL LETTER I
FF4A    FULLWIDTH LATIN SMALL LETTER J
FF4B    FULLWIDTH LATIN SMALL LETTER K
FF4C    FULLWIDTH LATIN SMALL LETTER L
FF4D    FULLWIDTH LATIN SMALL LETTER M
FF4E    FULLWIDTH LATIN SMALL LETTER N
FF4F    FULLWIDTH LATIN SMALL LETTER O
FF50    FULLWIDTH LATIN SMALL LETTER P
FF51    FULLWIDTH LATIN SMALL LETTER Q
FF52    FULLWIDTH LATIN SMALL LETTER R
FF53    FULLWIDTH LATIN SMALL LETTER S
FF54    FULLWIDTH LATIN SMALL LETTER T
FF55    FULLWIDTH LATIN SMALL LETTER U
FF56    FULLWIDTH LATIN SMALL LETTER V
FF57    FULLWIDTH LATIN SMALL LETTER W
FF58    FULLWIDTH LATIN SMALL LETTER X
FF59    FULLWIDTH LATIN SMALL LETTER Y
FF5A    FULLWIDTH LATIN SMALL LETTER Z
1F110    PARENTHESIZED LATIN CAPITAL LETTER A
1F111    PARENTHESIZED LATIN CAPITAL LETTER B
1F112    PARENTHESIZED LATIN CAPITAL LETTER C
1F113    PARENTHESIZED LATIN CAPITAL LETTER D
1F114    PARENTHESIZED LATIN CAPITAL LETTER E
1F115    PARENTHESIZED LATIN CAPITAL LETTER F
1F116    PARENTHESIZED LATIN CAPITAL LETTER G
1F117    PARENTHESIZED LATIN CAPITAL LETTER H
1F118    PARENTHESIZED LATIN CAPITAL LETTER I
1F119    PARENTHESIZED LATIN CAPITAL LETTER J
1F11A    PARENTHESIZED LATIN CAPITAL LETTER K
1F11B    PARENTHESIZED LATIN CAPITAL LETTER L
1F11C    PARENTHESIZED LATIN CAPITAL LETTER M
1F11D    PARENTHESIZED LATIN CAPITAL LETTER N
1F11E    PARENTHESIZED LATIN CAPITAL LETTER O
1F11F    PARENTHESIZED LATIN CAPITAL LETTER P
1F120    PARENTHESIZED LATIN CAPITAL LETTER Q
1F121    PARENTHESIZED LATIN CAPITAL LETTER R
1F122    PARENTHESIZED LATIN CAPITAL LETTER S
1F123    PARENTHESIZED LATIN CAPITAL LETTER T
1F124    PARENTHESIZED LATIN CAPITAL LETTER U
1F125    PARENTHESIZED LATIN CAPITAL LETTER V
1F126    PARENTHESIZED LATIN CAPITAL LETTER W
1F127    PARENTHESIZED LATIN CAPITAL LETTER X
1F128    PARENTHESIZED LATIN CAPITAL LETTER Y
1F129    PARENTHESIZED LATIN CAPITAL LETTER Z
1F12A    TORTOISE SHELL BRACKETED LATIN CAPITAL LETTER S
1F12B    CIRCLED ITALIC LATIN CAPITAL LETTER C
1F12C    CIRCLED ITALIC LATIN CAPITAL LETTER R
1F130    SQUARED LATIN CAPITAL LETTER A
1F131    SQUARED LATIN CAPITAL LETTER B
1F132    SQUARED LATIN CAPITAL LETTER C
1F133    SQUARED LATIN CAPITAL LETTER D
1F134    SQUARED LATIN CAPITAL LETTER E
1F135    SQUARED LATIN CAPITAL LETTER F
1F136    SQUARED LATIN CAPITAL LETTER G
1F137    SQUARED LATIN CAPITAL LETTER H
1F138    SQUARED LATIN CAPITAL LETTER I
1F139    SQUARED LATIN CAPITAL LETTER J
1F13A    SQUARED LATIN CAPITAL LETTER K
1F13B    SQUARED LATIN CAPITAL LETTER L
1F13C    SQUARED LATIN CAPITAL LETTER M
1F13D    SQUARED LATIN CAPITAL LETTER N
1F13E    SQUARED LATIN CAPITAL LETTER O
1F13F    SQUARED LATIN CAPITAL LETTER P
1F140    SQUARED LATIN CAPITAL LETTER Q
1F141    SQUARED LATIN CAPITAL LETTER R
1F142    SQUARED LATIN CAPITAL LETTER S
1F143    SQUARED LATIN CAPITAL LETTER T
1F144    SQUARED LATIN CAPITAL LETTER U
1F145    SQUARED LATIN CAPITAL LETTER V
1F146    SQUARED LATIN CAPITAL LETTER W
1F147    SQUARED LATIN CAPITAL LETTER X
1F148    SQUARED LATIN CAPITAL LETTER Y
1F149    SQUARED LATIN CAPITAL LETTER Z
1F150    NEGATIVE CIRCLED LATIN CAPITAL LETTER A
1F151    NEGATIVE CIRCLED LATIN CAPITAL LETTER B
1F152    NEGATIVE CIRCLED LATIN CAPITAL LETTER C
1F153    NEGATIVE CIRCLED LATIN CAPITAL LETTER D
1F154    NEGATIVE CIRCLED LATIN CAPITAL LETTER E
1F155    NEGATIVE CIRCLED LATIN CAPITAL LETTER F
1F156    NEGATIVE CIRCLED LATIN CAPITAL LETTER G
1F157    NEGATIVE CIRCLED LATIN CAPITAL LETTER H
1F158    NEGATIVE CIRCLED LATIN CAPITAL LETTER I
1F159    NEGATIVE CIRCLED LATIN CAPITAL LETTER J
1F15A    NEGATIVE CIRCLED LATIN CAPITAL LETTER K
1F15B    NEGATIVE CIRCLED LATIN CAPITAL LETTER L
1F15C    NEGATIVE CIRCLED LATIN CAPITAL LETTER M
1F15D    NEGATIVE CIRCLED LATIN CAPITAL LETTER N
1F15E    NEGATIVE CIRCLED LATIN CAPITAL LETTER O
1F15F    NEGATIVE CIRCLED LATIN CAPITAL LETTER P
1F160    NEGATIVE CIRCLED LATIN CAPITAL LETTER Q
1F161    NEGATIVE CIRCLED LATIN CAPITAL LETTER R
1F162    NEGATIVE CIRCLED LATIN CAPITAL LETTER S
1F163    NEGATIVE CIRCLED LATIN CAPITAL LETTER T
1F164    NEGATIVE CIRCLED LATIN CAPITAL LETTER U
1F165    NEGATIVE CIRCLED LATIN CAPITAL LETTER V
1F166    NEGATIVE CIRCLED LATIN CAPITAL LETTER W
1F167    NEGATIVE CIRCLED LATIN CAPITAL LETTER X
1F168    NEGATIVE CIRCLED LATIN CAPITAL LETTER Y
1F169    NEGATIVE CIRCLED LATIN CAPITAL LETTER Z
1F170    NEGATIVE SQUARED LATIN CAPITAL LETTER A
1F171    NEGATIVE SQUARED LATIN CAPITAL LETTER B
1F172    NEGATIVE SQUARED LATIN CAPITAL LETTER C
1F173    NEGATIVE SQUARED LATIN CAPITAL LETTER D
1F174    NEGATIVE SQUARED LATIN CAPITAL LETTER E
1F175    NEGATIVE SQUARED LATIN CAPITAL LETTER F
1F176    NEGATIVE SQUARED LATIN CAPITAL LETTER G
1F177    NEGATIVE SQUARED LATIN CAPITAL LETTER H
1F178    NEGATIVE SQUARED LATIN CAPITAL LETTER I
1F179    NEGATIVE SQUARED LATIN CAPITAL LETTER J
1F17A    NEGATIVE SQUARED LATIN CAPITAL LETTER K
1F17B    NEGATIVE SQUARED LATIN CAPITAL LETTER L
1F17C    NEGATIVE SQUARED LATIN CAPITAL LETTER M
1F17D    NEGATIVE SQUARED LATIN CAPITAL LETTER N
1F17E    NEGATIVE SQUARED LATIN CAPITAL LETTER O
1F17F    NEGATIVE SQUARED LATIN CAPITAL LETTER P
1F180    NEGATIVE SQUARED LATIN CAPITAL LETTER Q
1F181    NEGATIVE SQUARED LATIN CAPITAL LETTER R
1F182    NEGATIVE SQUARED LATIN CAPITAL LETTER S
1F183    NEGATIVE SQUARED LATIN CAPITAL LETTER T
1F184    NEGATIVE SQUARED LATIN CAPITAL LETTER U
1F185    NEGATIVE SQUARED LATIN CAPITAL LETTER V
1F186    NEGATIVE SQUARED LATIN CAPITAL LETTER W
1F187    NEGATIVE SQUARED LATIN CAPITAL LETTER X
1F188    NEGATIVE SQUARED LATIN CAPITAL LETTER Y
1F189    NEGATIVE SQUARED LATIN CAPITAL LETTER Z
1F18A    CROSSED NEGATIVE SQUARED LATIN CAPITAL LETTER P
1F520    INPUT SYMBOL FOR LATIN CAPITAL LETTERS
1F521    INPUT SYMBOL FOR LATIN SMALL LETTERS
1F524    INPUT SYMBOL FOR LATIN LETTERS
E0041    TAG LATIN CAPITAL LETTER A
E0042    TAG LATIN CAPITAL LETTER B
E0043    TAG LATIN CAPITAL LETTER C
E0044    TAG LATIN CAPITAL LETTER D
E0045    TAG LATIN CAPITAL LETTER E
E0046    TAG LATIN CAPITAL LETTER F
E0047    TAG LATIN CAPITAL LETTER G
E0048    TAG LATIN CAPITAL LETTER H
E0049    TAG LATIN CAPITAL LETTER I
E004A    TAG LATIN CAPITAL LETTER J
E004B    TAG LATIN CAPITAL LETTER K
E004C    TAG LATIN CAPITAL LETTER L
E004D    TAG LATIN CAPITAL LETTER M
E004E    TAG LATIN CAPITAL LETTER N
E004F    TAG LATIN CAPITAL LETTER O
E0050    TAG LATIN CAPITAL LETTER P
E0051    TAG LATIN CAPITAL LETTER Q
E0052    TAG LATIN CAPITAL LETTER R
E0053    TAG LATIN CAPITAL LETTER S
E0054    TAG LATIN CAPITAL LETTER T
E0055    TAG LATIN CAPITAL LETTER U
E0056    TAG LATIN CAPITAL LETTER V
E0057    TAG LATIN CAPITAL LETTER W
E0058    TAG LATIN CAPITAL LETTER X
E0059    TAG LATIN CAPITAL LETTER Y
E005A    TAG LATIN CAPITAL LETTER Z
E0061    TAG LATIN SMALL LETTER A
E0062    TAG LATIN SMALL LETTER B
E0063    TAG LATIN SMALL LETTER C
E0064    TAG LATIN SMALL LETTER D
E0065    TAG LATIN SMALL LETTER E
E0066    TAG LATIN SMALL LETTER F
E0067    TAG LATIN SMALL LETTER G
E0068    TAG LATIN SMALL LETTER H
E0069    TAG LATIN SMALL LETTER I
E006A    TAG LATIN SMALL LETTER J
E006B    TAG LATIN SMALL LETTER K
E006C    TAG LATIN SMALL LETTER L
E006D    TAG LATIN SMALL LETTER M
E006E    TAG LATIN SMALL LETTER N
E006F    TAG LATIN SMALL LETTER O
E0070    TAG LATIN SMALL LETTER P
E0071    TAG LATIN SMALL LETTER Q
E0072    TAG LATIN SMALL LETTER R
E0073    TAG LATIN SMALL LETTER S
E0074    TAG LATIN SMALL LETTER T
E0075    TAG LATIN SMALL LETTER U
E0076    TAG LATIN SMALL LETTER V
E0077    TAG LATIN SMALL LETTER W
E0078    TAG LATIN SMALL LETTER X
E0079    TAG LATIN SMALL LETTER Y
E007A    TAG LATIN SMALL LETTER Z
